start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
90.38339909297052,90.65042857142856,46,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.37178911564625,90.60398866213151,63,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.24407936507936,90.38339909297052,46,78,1,1,1,1,1,1,1,1,1,1,1,1
90.23246938775509,90.66203854875283,39,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.06992970521542,90.26729931972788,75,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.919,90.06992970521542,75,50,1,1,1,1,1,2,1,1,1,1,1,2,2
89.89578004535147,91.33541723356008,43,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.84934013605441,90.23246938775509,39,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.74485034013605,90.24407936507936,46,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.72163038548752,89.89578004535147,51,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.69841043083899,89.90739002267573,70,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.58231065759637,89.84934013605441,39,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.5707006802721,89.74485034013605,46,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.51265079365079,89.89578004535147,43,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.50104081632652,89.66358049886621,63,37,1,1,1,2,2,2,1,1,1,1,1,1,1,1
89.50104081632652,89.72163038548752,51,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.36043718820862,89.51265079365079,43,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.27916734693878,89.477820861678,71,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.10501768707483,89.36043718820862,43,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.94247800453515,89.10501768707483,67,42,1,1,2,2,1,1,1,1,1,1,1,1,1,1
88.94247800453515,89.10501768707483,43,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.803158276644,88.94247800453515,43,79,1,1,1,1,1,1,1,1,1,1,1,1
88.62900861678006,88.803158276644,43,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.57095873015874,88.73349841269842,31,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.47807891156464,88.62900861678006,43,76,1,1,1,1,1,1,1,1,1,1,1,1,1
88.29231927437642,88.51290884353742,67,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.18782947845806,88.47807891156464,43,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.07172970521542,88.29231927437642,67,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.94401995464852,88.18782947845806,43,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.87436009070295,88.07172970521542,67,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.78148027210885,88.29231927437642,53,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.66538049886621,88.08333968253969,47,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.66538049886621,87.94401995464852,43,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.60733061224491,87.89758004535148,70,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.52606077097506,87.66538049886621,43,49,1,1,1,1,1,1,1,1,1,1,1,1
87.5144507936508,87.70021043083901,51,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2
87.32740725623583,87.7350403628118,75,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.32740725623583,87.5144507936508,51,54,1,1,1,1,1,1,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2
87.32740725623583,87.66538049886621,47,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.23452743764173,87.60733061224491,70,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.11842766439909,87.36223718820862,65,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.9907179138322,87.14164761904762,68,58,1,1,1,1,1,1,1,1,1,1,1,1,1
86.97910793650794,87.31579727891156,43,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.85139818594105,87.06037777777777,63,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.85139818594105,87.78148027210885,53,46,1,1,1,1,1,1,1,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,-5,1,1,1,1,-5,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.79334829931973,86.97910793650794,43,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.78173832199546,87.07198775510204,51,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.59597868480726,86.78173832199546,51,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.584368707483,86.79334829931973,43,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.43343900226758,86.63080861678004,67,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.39860907029478,86.59597868480726,51,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.30572925170068,86.584368707483,43,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.27089931972789,86.43343900226758,67,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.27089931972789,86.4218290249433,55,55,1,1,1,1,1,1,1,1,1,1,1,1,1
86.06191972789115,86.39860907029478,51,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.96903990929705,86.20123945578231,48,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.96903990929705,86.30572925170068,43,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.9574299319728,86.11996961451247,79,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.87616009070295,86.07352970521542,55,43,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
85.84133015873016,86.06191972789115,51,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.78328027210884,85.96903990929705,48,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.77167029478458,85.91099002267573,67,47,1,1,1,1,1,1,1,1,1,1,1,1
85.71362040816327,85.87616009070295,55,34,4,4,4,2,2,2,2,2,2,2,2,2,2,2
85.62074058956917,86.00386984126985,72,41,-5,2,2,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.58591065759637,85.84133015873016,51,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.56269070294785,85.87616009070295,70,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.5162507936508,85.91099002267573,75,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
85.481420861678,85.96903990929705,43,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.36403718820861,85.5162507936508,75,53,2,2,1,1,1,1,1,1,1,1,1,1,1,1
85.34081723356009,85.56269070294785,70,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.29437732426304,85.481420861678,43,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.18988752834467,85.34081723356009,70,55,1,1,1,1,1,1,1,1,1,1,1,1,1
85.07378775510205,85.34081723356009,63,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.07378775510205,85.67879047619047,56,48,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.03895782312925,85.29437732426304,43,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.93446802721088,85.07378775510205,63,63,1,1,1,1,1,1,1,1,1,1,1,1
84.89963809523809,85.03895782312925,55,41,1,1,1,1,1,1,1,1,1,1,1,1
84.74870839002267,85.14344761904762,46,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.586168707483,84.86480816326531,42,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.44684897959183,84.586168707483,42,75,1,1,1,1,1,1,1,1,1,1,1,1
84.43523900226758,84.57455873015873,37,45,1,1,1,1,1,1,1,1,1,1,1,1
84.20303945578232,84.81836825396826,49,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.15659954648525,84.44684897959183,42,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.97083990929706,84.15659954648525,42,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.91279002267574,84.20303945578232,49,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.84313015873016,84.04049977324263,75,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.83152018140589,84.74870839002267,46,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.703810430839,83.93600997732426,70,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.69220045351474,83.84313015873016,75,64,1,1,1,1,1,1,1,1,1,1,1,1,1
83.5761006802721,83.75025034013605,46,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.55288072562358,83.91279002267574,49,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.54127074829931,83.69220045351474,75,65,1,1,1,1,1,1,1,1,1,1,1,1,1
83.483220861678,83.703810430839,70,42,-5,1,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.43549705215419,83.64576054421768,63,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.38905714285714,83.54127074829931,75,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.36583718820862,83.65737052154195,68,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.35422721088435,83.55288072562358,49,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.22651746031745,83.36583718820862,68,75,1,1,1,1,1,1,1,1,1,1,1,1
83.2149074829932,83.35422721088435,49,64,1,1,1,1,1,1,1,1,1,1,1,1
83.19168752834467,83.5761006802721,46,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.16846757369613,83.64576054421768,42,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.14524761904761,83.43549705215419,63,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.80855827664399,83.01753786848072,53,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.62279863945578,82.83177823129252,48,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.61118866213151,82.80855827664399,53,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.48347891156462,82.98270793650794,41,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.40220907029477,82.62279863945578,48,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.34415918367347,82.58796870748299,65,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.2048394557823,82.61118866213151,53,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.14678956916099,82.30932925170067,67,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.12356961451246,82.35576916099772,70,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.12356961451246,82.40220907029477,48,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.00746984126984,82.2048394557823,53,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.91459002267574,82.12356961451246,70,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.71722040816326,82.15839954648526,75,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.57790068027211,81.91459002267574,70,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.57790068027211,81.72883038548753,63,50,1,1,1,1,1,1,1,1,1,1,1,1,1
81.56629070294784,81.71722040816326,75,44,1,1,1,1,1,1,1,1,1,1,1,1,1
81.485020861678,81.91459002267574,68,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.44890702947846,81.57790068027211,63,55,1,1,1,1,1,1,1,1,1,1,1,1
81.27475736961452,81.44890702947846,63,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.17026757369615,82.00746984126984,40,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.13543764172336,81.71722040816326,47,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.01933786848073,81.17026757369615,40,57,1,1,1,1,1,1,1,1,1,1,1,1,1
80.88001814058957,81.13543764172336,47,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.78713832199547,81.04255782312926,52,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.76391836734695,81.27475736961452,64,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.7174784580499,81.2167074829932,55,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.57815873015873,80.7174784580499,55,37,1,1,1,1,1,1,1,1,1,1,1,1
80.41561904761906,80.61298866213153,58,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.40400907029479,80.589768707483,70,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.38078911564627,80.810358276644,67,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.28790929705217,80.76391836734695,61,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.20663945578232,80.34595918367347,72,54,1,1,1,1,1,1,1,1,1,1,1,1
80.11375963718821,80.40400907029479,70,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.89317006802722,80.06731972789116,56,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.88156009070295,80.33434920634922,75,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.81190022675737,80.16019954648527,51,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.80029024943312,80.11375963718821,70,54,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.7422403628118,79.95121995464854,68,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.46360090702949,79.63775056689343,51,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.46360090702949,79.7422403628118,39,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
79.32299727891157,79.46360090702949,39,73,1,1,1,1,1,1,1,1,1,1,1,1,1
79.19528752834468,79.46360090702949,51,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.10240770975057,79.36943718820862,55,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.04435782312926,79.40426712018142,60,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.97469795918367,79.12562766439909,70,29,1,1,1,1,1,1,1,1,1,1,1,1,1
78.97469795918367,79.39265714285715,58,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.8702081632653,79.04435782312926,60,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.82376825396825,79.00952789115647,67,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.60317868480726,78.83537823129252,70,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.59156870748299,78.82376825396825,67,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.45224897959184,78.60317868480726,70,57,1,1,1,1,1,1,1,1,1,1,1,1,1
78.44063900226757,78.73088843537415,72,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.32453922902495,78.52190884353742,56,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.32453922902495,79.19528752834468,51,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.31292925170068,78.45224897959184,70,61,1,1,1,1,1,1,1,1,1,1,1,1
78.10394965986394,78.42902902494332,68,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.06911972789116,78.31292925170068,70,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,-5,-5,-5,-5,-5
78.02267981859411,78.32453922902495,51,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.98784988662132,78.2432693877551,39,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.89497006802722,78.56834875283447,75,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.88336009070295,78.10394965986394,68,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.82531020408163,77.98784988662132,39,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.72082040816326,77.88336009070295,63,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.68599047619048,77.8369201814059,46,37,1,1,1,1,1,1,1,1,1,1,1,1,1
77.60472063492064,77.8020902494331,50,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.42928707482993,77.60472063492064,50,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.41767709750567,77.55828072562359,62,46,1,1,1,1,1,1,1,1,1,1,1,1,1
77.4060671201814,77.60472063492064,65,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.30157732426304,77.68599047619048,56,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
77.26674739229026,77.4060671201814,65,44,1,1,1,1,1,1,1,1,1,1,1,1
77.26674739229026,77.69760045351474,53,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.13903764172336,77.30157732426304,56,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.06937777777777,77.54667074829932,60,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.02293786848072,77.32479727891156,67,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.81395827664399,77.02293786848072,67,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
76.72107845804989,77.4060671201814,70,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.63980861678004,76.9648879818594,72,59,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.53531882086168,76.72107845804989,70,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.24506938775511,76.53531882086168,70,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
