start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
89.51265079365079,90.20924943310656,43,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89.36043718820862,89.51265079365079,43,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.94247800453515,89.09340770975057,67,37,2,2,2,2,2,2,1,1,1,1,1,1,1
88.94247800453515,89.36043718820862,43,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.6754485260771,88.94247800453515,43,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.57095873015874,88.75671836734695,31,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.47807891156464,88.6754485260771,43,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.25748934240363,88.47807891156464,43,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.24587936507938,88.52451882086169,65,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.15299954648526,88.361979138322,67,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.07172970521542,88.25748934240363,43,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88.06011972789116,88.2690993197279,50,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.88597006802722,88.07172970521542,43,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.87436009070295,88.15299954648526,67,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.76987029478458,88.24587936507938,65,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.68860045351474,88.00206984126984,71,43,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1
87.67699047619048,87.88597006802722,43,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.50284081632654,87.67699047619048,43,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.47962086167801,87.61894058956916,70,41,1,1,1,1,1,1,1,1,1,1,1,1
87.32740725623583,87.60733061224491,75,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.32740725623583,87.67699047619048,51,49,1,1,1,1,1,1,1,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,1,1
87.15325759637189,87.47962086167801,70,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87.10681768707484,87.40867709750567,65,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.9907179138322,87.15325759637189,68,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.97910793650794,87.31579727891156,43,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.80495827664399,86.97910793650794,43,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.78173832199546,87.06037777777777,51,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.59597868480726,86.78173832199546,51,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.53792879818594,86.80495827664399,43,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.44504897959183,86.63080861678004,67,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.39860907029478,86.59597868480726,51,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.30572925170068,86.53792879818594,43,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.28250929705216,86.44504897959183,67,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1
86.27089931972789,86.41021904761905,55,51,1,1,1,1,1,1,1,1,1,1,1,1
86.09674965986395,86.30572925170068,43,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.06191972789115,86.39860907029478,51,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.87616009070295,86.09674965986395,43,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.85294013605443,86.06191972789115,51,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.84133015873016,86.0154798185941,48,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.78328027210884,85.93420997732426,55,42,2,2,2,2,2,2,2,2,2,2,2,1,1
85.59752063492064,85.85294013605443,51,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.49303083900227,85.87616009070295,43,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.46981088435375,85.67879047619047,70,53,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
85.36403718820861,85.49303083900227,43,61,1,1,1,1,1,1,1,1,1,1,1,1
85.34081723356009,85.46981088435375,70,43,1,1,1,1,1,1,1,1,1,1,1,1
85.27115736961451,85.63235056689342,56,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.18988752834467,85.34081723356009,70,41,1,1,1,1,1,1,1,1,1,1,1,1,1
85.07378775510205,85.27115736961451,56,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85.02734784580498,85.36403718820861,43,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.94607800453515,85.09700770975057,63,54,1,1,1,1,1,1,1,1,1,1,1,1,1
84.74870839002267,85.06217777777778,46,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.586168707483,84.85319818594104,42,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.44684897959183,84.586168707483,42,65,1,1,1,1,1,1,1,1,1,1,1,1
84.20303945578232,85.1202276643991,49,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84.09854965986395,84.44684897959183,42,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.85474013605442,84.20303945578232,49,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.6689804988662,83.95922993197279,75,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.59932063492063,83.81991020408164,70,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.55288072562358,83.85474013605442,49,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.43549705215419,83.58771065759638,63,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.37744716553287,83.6689804988662,75,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.35422721088435,83.65737052154195,68,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.35422721088435,83.55288072562358,49,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.20329750566893,83.35422721088435,49,69,1,1,1,1,1,1,1,1,1,1,1,1,1
83.20329750566893,83.69220045351474,46,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.14524761904761,83.43549705215419,63,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83.05236780045351,83.64576054421768,42,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.62279863945578,82.93626802721089,65,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.62279863945578,82.84338820861677,48,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.61118866213151,82.97109795918367,53,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.49508888888889,82.94787800453514,41,45,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.47186893424036,82.62279863945578,65,55,1,1,1,1,1,1,1,1,1,1,1,1,1
82.47186893424036,82.61118866213151,53,54,1,1,1,1,1,1,1,1,1,1,1,1
82.32093922902494,82.62279863945578,48,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.21644943310658,82.47186893424036,65,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.14678956916099,82.29771927437642,67,60,1,1,1,1,1,1,1,1,1,1,1,1,1
82.13517959183673,82.32093922902494,48,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82.12356961451246,82.30932925170067,70,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.98424988662131,82.47186893424036,53,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.91459002267574,82.12356961451246,70,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.78688027210885,81.9262,68,46,1,1,1,1,1,1,1,1,1,1,1,1
81.71722040816326,82.08873968253968,75,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.705610430839,81.84493015873015,48,43,-2,1,1,1,1,1,1,1,1,1,1,1
81.69400045351473,81.91459002267574,70,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.56629070294784,81.7636603174603,63,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.49663083900226,81.68239047619048,47,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.485020861678,81.78688027210885,68,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.35602721088436,81.56629070294784,63,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.27475736961452,81.98424988662131,40,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.14704761904763,81.44890702947846,47,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81.01933786848073,81.27475736961452,40,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.96128798185941,81.29797732426304,64,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2
80.91484807256236,81.14704761904763,47,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.810358276644,80.97289795918368,59,45,-2,1,1,1,1,1,1,1,1,1,1,1,1,1
80.7174784580499,81.23992743764173,55,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.69425850340137,80.96128798185941,64,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.6826485260771,81.04255782312926,52,50,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.62459863945578,80.79874829931974,67,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.57815873015873,80.7174784580499,55,50,1,1,1,1,1,1,1,1,1,1,1,1
80.41561904761906,80.60137868480726,58,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.40400907029479,80.61298866213153,70,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.38078911564627,80.62459863945578,67,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.28790929705217,80.74069841269842,61,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.09053968253968,80.40400907029479,70,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.95121995464854,80.2762993197279,75,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.95121995464854,80.148589569161,51,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.89317006802722,80.0557097505669,56,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.80029024943312,80.09053968253968,70,45,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.80029024943312,79.95121995464854,51,65,1,1,1,1,1,1,1,1,1,1,1,1,1
79.67258049886622,80.40400907029479,40,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.66097052154196,79.93960997732427,68,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.45070702947847,79.67258049886622,39,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.4390970521542,79.63775056689343,51,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.27655736961452,79.4390970521542,51,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.25333741496598,79.45070702947847,39,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.11401768707483,79.36943718820862,55,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.05596780045352,79.41587709750567,60,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79.05596780045352,79.27655736961452,51,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.97469795918367,79.11401768707483,58,49,1,1,1,1,1,1,1,1,1,1,1,1
78.89342811791384,79.27655736961452,46,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.83537823129252,79.05596780045352,51,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.82376825396825,79.00952789115647,67,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.74249841269841,79.05596780045352,60,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.59156870748299,78.83537823129252,70,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.59156870748299,78.82376825396825,67,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.44063900226757,78.67283854875284,72,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,-5,1,1
78.31292925170068,78.59156870748299,70,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.31292925170068,78.83537823129252,51,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.10394965986394,78.42902902494332,68,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78.06911972789116,78.22004943310658,70,51,1,1,1,1,1,1,1,1,1,1,1,1,1
78.02267981859411,78.31292925170068,51,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.98784988662132,78.35936916099773,39,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.94140997732427,78.10394965986394,68,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.70921043083901,77.84853015873016,63,48,1,1,1,1,1,1,1,1,1,1,1,1
77.60472063492064,77.84853015873016,50,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.42928707482993,77.60472063492064,50,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.41767709750567,77.54667074829932,62,44,1,1,1,1,1,1,1,1,1,1,1,1
77.39445714285715,77.65116054421769,65,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.3131873015873,77.46411700680272,56,54,1,1,1,1,1,1,1,1,1,1,1,1,1
77.26674739229026,77.4060671201814,70,43,1,1,1,1,1,1,1,1,1,1,1,1
77.26674739229026,77.42928707482993,53,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.1274276643991,77.3131873015873,56,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.06937777777777,77.58150068027211,60,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77.01132789115647,77.32479727891156,67,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.80234829931973,77.01132789115647,67,80,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
76.70946848072562,77.08098775510204,70,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.63980861678004,76.91844807256236,72,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,-5,1,1,1,1,1,1,1
76.57014875283447,76.80234829931973,75,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.53531882086168,76.70946848072562,70,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.33794920634921,76.53531882086168,70,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.27989931972789,76.51209886621315,75,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.21023945578231,76.6862485260771,63,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.14057959183674,76.58175873015873,68,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.01286984126985,76.23345941043084,50,51,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76.00125986394558,76.21023945578231,63,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.76906031746032,75.94320997732426,48,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.57169070294785,75.76906031746032,48,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.5252507936508,75.98964988662132,55,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.44269705215419,75.73423038548754,43,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.39625714285714,75.57169070294785,48,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.23371746031746,75.5252507936508,55,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.02473786848073,75.16405759637188,67,64,1,2,1,1,1,1,1,1,1,1,1,1
75.01312789115646,75.23371746031746,55,44,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.01312789115646,75.15244761904762,48,35,1,1,1,1,1,1,1,1,1,1,1,1
75.0015179138322,75.3149873015873,60,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.86219818594104,75.15244761904762,72,40,-5,-5,-5,1,1,-5,-5,-5,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,1,-5
74.83897823129251,75.44269705215419,43,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.79253832199547,74.95507800453514,75,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.73448843537415,75.54847074829932,70,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.595168707483,74.79253832199547,75,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.45584897959183,74.73448843537415,70,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.39779909297052,74.54872879818593,63,46,1,1,1,1,1,1,1,1,1,1,1,1,1
74.35135918367347,74.83897823129251,43,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74.29330929705215,74.7809283446712,68,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
